Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Propertycount
Avondale Heights,4,1160000,10.5,3034,4,3,2,789,,4502
Avondale Heights,3,750000,10.5,3034,3,1,1,529,,4502
Avondale Heights,3,627500,10.5,3034,3,1,1,550,143,4502
Avondale Heights,3,880000,10.5,3034,3,2,2,339,,4502
Avondale Heights,4,950000,10.5,3034,4,3,3,761,281,4502
Avondale Heights,4,1600000,10.5,3034,4,3,3,1801,,4502
Avondale Heights,2,585000,10.5,3034,2,1,1,136,,4502
Avondale Heights,3,650000,10.5,3034,3,1,3,574,,4502
Avondale Heights,3,725000,10.5,3034,3,1,4,606,,4502
Avondale Heights,3,665000,10.5,3034,3,2,1,289,,4502
Avondale Heights,3,560500,10.5,3034,3,1,1,177,,4502
Avondale Heights,3,615000,10.5,3034,3,1,2,649,,4502
Avondale Heights,3,845000,10.5,3034,3,1,3,704,,4502
Avondale Heights,3,585000,10.5,3034,3,1,2,322,,4502
Avondale Heights,2,440000,10.5,3034,2,1,1,263,,4502
Avondale Heights,3,850000,10.5,3034,3,1,2,766,149,4502
Avondale Heights,5,850000,10.5,3034,5,2,4,574,,4502
Avondale Heights,3,705000,10.5,3034,3,1,1,581,106,4502
Avondale Heights,4,1100000,10.5,3034,4,3,2,873,395,4502
Avondale Heights,3,892500,10.5,3034,3,1,1,586,118,4502
Avondale Heights,3,695000,10.5,3034,3,1,2,588,,4502
Avondale Heights,2,522500,10.5,3034,2,1,1,220,101,4502
Avondale Heights,4,680000,10.5,3034,4,2,2,554,140,4502
Avondale Heights,3,500000,10.5,3034,3,1,1,260,,4502
Avondale Heights,2,550000,10.5,3034,2,1,2,158,,4502
Avondale Heights,3,730000,10.5,3034,3,2,2,705,,4502
Avondale Heights,3,875000,10.5,3034,3,1,3,812,117,4502
Avondale Heights,3,850000,10.5,3034,3,2,8,585,,4502
Avondale Heights,3,635000,10.5,3034,3,1,1,597,,4502
Avondale Heights,4,762000,10.5,3034,4,2,2,589,150,4502
Avondale Heights,2,411000,10.5,3034,2,1,1,0,85,4502
Avondale Heights,4,790000,10.5,3034,4,2,2,570,,4502
Avondale Heights,4,605000,10.5,3034,4,1,0,569,,4502
Avondale Heights,3,805000,10.5,3034,3,2,2,593,103,4502
Avondale Heights,4,890000,10.5,3034,4,2,4,585,,4502
Avondale Heights,3,795000,10.5,3034,3,1,1,549,,4502
Avondale Heights,3,634000,10.5,3034,4,2,1,582,153,4502
Avondale Heights,3,642000,10.5,3034,3,1,1,590,,4502
Avondale Heights,3,863000,10.5,3034,3,2,3,638,,4502
Avondale Heights,3,740000,10.5,3034,3,1,2,607,,4502
Balaclava,4,1819000,6.6,3183,3,2,1,244,180,2952
Balaclava,2,410000,6.6,3183,2,1,2,0,61,2952
Balaclava,1,280000,6.6,3183,1,1,1,0,,2952
Balaclava,2,1015000,6.6,3183,2,1,2,114,120,2952
Balaclava,2,502500,6.6,3183,2,1,1,0,65,2952
Balaclava,2,520000,6.6,3183,2,1,0,0,58,2952
Balaclava,2,442000,6.6,3183,2,1,1,0,61,2952
Balaclava,3,1193000,6.6,3183,3,1,1,178,100,2952
Balaclava,2,416000,6.6,3183,2,1,1,0,49,2952
Balaclava,2,820000,6.6,3183,2,1,1,0,,2952
Balaclava,2,474000,6.6,3183,2,1,1,0,59,2952
Balaclava,2,981000,6.6,3183,2,1,0,159,84,2952
Balaclava,3,1690000,6.6,3183,3,2,2,339,159,2952
Balaclava,2,540000,6.6,3183,2,1,1,483,51,2952
Balaclava,3,1080000,6.6,3183,3,1,1,157,,2952
Balaclava,1,500000,6.6,3183,1,1,0,0,,2952
Balaclava,2,497500,6.6,3183,2,0,0,0,,2952
Balwyn,2,2100000,9.7,3103,2,1,1,659,123,5682
Balwyn,4,1800000,9.7,3103,4,2,2,715,218,5682
Balwyn,2,1255000,9.7,3103,2,1,1,208,129,5682
Balwyn,3,1070000,9.7,3103,3,2,2,206,112,5682
Balwyn,5,2570000,9.7,3103,5,3,2,715,420,5682
Balwyn,4,2400000,9.7,3103,4,2,2,744,226,5682
Balwyn,3,2200000,9.7,3103,3,3,2,651,266,5682
Balwyn,5,3250000,9.7,3103,5,5,2,651,410,5682
Balwyn,2,806000,9.7,3103,2,1,1,122,97,5682
Balwyn,6,4000000,9.7,3103,6,4,7,2051,449,5682
Balwyn,2,1215000,9.7,3103,2,2,2,0,,5682
Balwyn,5,2250000,9.7,3103,5,3,2,600,356,5682
Balwyn,2,812000,9.7,3103,2,1,1,206,,5682
Balwyn,3,1140000,9.7,3103,3,2,2,175,,5682
Balwyn,3,2330000,9.7,3103,3,2,1,853,,5682
Balwyn,5,2800000,9.7,3103,5,3,2,678,349,5682
Balwyn,2,605000,9.7,3103,2,1,1,0,,5682
Balwyn,3,1255000,9.7,3103,3,2,2,308,,5682
Balwyn,2,1850000,9.7,3103,3,1,1,1015,166,5682
Balwyn,2,805000,9.7,3103,3,1,1,209,,5682
Balwyn,3,700000,9.7,3103,3,1,1,188,110,5682
Balwyn,4,2130000,9.7,3103,4,2,2,664,,5682
Balwyn,2,500000,9.7,3103,2,1,1,0,72,5682
Balwyn,3,2125000,9.7,3103,3,2,2,699,252,5682
Balwyn,4,1800000,9.7,3103,3,2,2,577,200,5682
Balwyn,2,635000,9.7,3103,2,1,1,0,70,5682
Balwyn,2,526000,9.7,3103,2,1,1,0,73,5682
Balwyn,1,390000,9.7,3103,1,1,1,740,,5682
Balwyn,3,905000,9.7,3103,3,1,2,281,150,5682
Balwyn,4,1750000,9.7,3103,4,3,2,453,308,5682
Balwyn,2,760000,9.7,3103,2,1,1,121,100,5682
Balwyn,4,3180000,9.7,3103,4,3,4,1148,,5682
Balwyn,3,1367000,9.7,3103,3,2,2,219,164,5682
Balwyn,5,3600000,9.7,3103,5,3,2,678,,5682
Balwyn,5,2550000,9.7,3103,5,3,2,642,,5682
Balwyn,4,1400000,9.7,3103,4,3,2,241,240,5682
Balwyn,4,3270000,9.7,3103,4,2,4,935,241,5682
Balwyn,2,625000,9.7,3103,2,1,1,115,104,5682
Balwyn,2,700000,9.7,3103,2,1,1,104,,5682
Balwyn,3,1860000,9.7,3103,3,1,4,671,465,5682
Balwyn,4,2730000,9.7,3103,4,3,2,674,336,5682
Balwyn,5,2020000,9.7,3103,5,2,2,611,,5682
Balwyn,2,460000,9.7,3103,2,1,1,0,79,5682
Balwyn,4,2250000,9.7,3103,3,1,2,832,,5682
Balwyn,2,1053000,9.7,3103,2,1,2,231,98,5682
Balwyn,3,1800000,9.7,3103,3,2,2,380,,5682
Balwyn,3,1472000,9.7,3103,3,2,2,306,170,5682
Balwyn,3,2120000,9.7,3103,3,1,2,651,,5682
Balwyn,3,1910000,9.7,3103,3,1,2,697,,5682
Balwyn,2,754000,9.7,3103,2,1,1,87,88,5682
Balwyn,5,3000000,9.7,3103,5,5,2,671,,5682
Balwyn,5,3400000,9.7,3103,5,6,4,739,502,5682
Balwyn,4,2188000,9.7,3103,4,2,2,752,253,5682
Balwyn,2,755000,9.7,3103,2,1,1,213,92,5682
Balwyn,4,2900000,9.7,3103,4,3,2,596,,5682
Balwyn,4,3290000,9.7,3103,4,3,2,1007,350,5682
Balwyn,5,2665000,9.7,3103,4,3,2,674,,5682
Balwyn,4,1801000,9.7,3103,4,2,2,583,,5682
Balwyn,4,2410000,9.7,3103,4,2,1,685,207,5682
Balwyn,2,650000,9.7,3103,2,1,1,0,150,5682
Balwyn,4,2275000,9.7,3103,4,2,1,842,,5682
Balwyn,5,2810000,9.7,3103,5,3,4,1468,,5682
Balwyn,3,1385000,9.7,3103,3,2,2,190,,5682
Balwyn,4,2000000,9.7,3103,3,1,2,739,291,5682
Balwyn,4,1900000,9.7,3103,4,2,1,665,155,5682
Balwyn,3,3401000,9.7,3103,3,2,1,706,166,5682
Balwyn,3,1750000,9.7,3103,3,2,3,613,193,5682
Balwyn,5,4000000,9.7,3103,5,4,3,1437,,5682
Balwyn,3,1100000,9.7,3103,3,2,1,259,,5682
Balwyn,5,3020000,9.7,3103,5,3,2,715,420,5682
Balwyn,3,2950000,9.7,3103,4,2,2,650,,5682
Balwyn,5,2450000,9.7,3103,4,2,2,981,260,5682
Balwyn,3,1912000,9.7,3103,2,1,2,844,,5682
Balwyn,2,730000,9.7,3103,2,1,1,130,80,5682
Balwyn,5,3900000,9.7,3103,5,7,6,0,,5682
Balwyn,3,1500000,9.7,3103,3,2,2,404,190,5682
Balwyn,3,1850000,9.7,3103,3,1,1,607,,5682
Balwyn,4,1700000,9.7,3103,3,1,1,672,115,5682
Balwyn,2,1010000,9.7,3103,2,0,0,1611,,5682
Balwyn North,3,1315000,9.2,3104,3,2,2,260,167,7809
Balwyn North,3,1500000,9.2,3104,3,2,1,778,154,7809
Balwyn North,4,3230000,9.2,3104,4,4,3,1135,275,7809
Balwyn North,2,1080000,9.2,3104,2,1,1,253,,7809
Balwyn North,7,1350000,9.2,3104,7,2,0,942,,7809
Balwyn North,4,1905000,9.2,3104,4,2,2,647,185,7809
Balwyn North,5,3300000,9.2,3104,5,4,2,760,477,7809
Balwyn North,4,1900000,9.2,3104,4,2,2,642,215,7809
Balwyn North,3,2251000,9.2,3104,3,1,2,888,137,7809
Balwyn North,4,2205000,9.2,3104,4,2,2,750,214,7809
Balwyn North,3,1265000,9.2,3104,3,2,1,347,160,7809
Balwyn North,3,2000000,9.2,3104,3,1,3,772,,7809
Balwyn North,4,1750000,9.2,3104,4,2,2,673,185,7809
Balwyn North,3,1450000,9.2,3104,3,1,2,665,124,7809
Balwyn North,4,2614000,9.2,3104,4,2,2,772,150,7809
Balwyn North,4,1825000,9.2,3104,4,2,3,736,225,7809
Balwyn North,4,2550000,9.2,3104,4,1,4,847,,7809
Balwyn North,4,1570000,9.2,3104,4,2,1,546,,7809
Balwyn North,5,3250000,9.2,3104,3,4,2,886,520,7809
Balwyn North,4,1750000,9.2,3104,4,3,3,667,,7809
Balwyn North,3,1150000,9.2,3104,3,2,1,207,144,7809
Balwyn North,3,1575000,9.2,3104,3,2,2,645,,7809
Balwyn North,6,1505000,9.2,3104,4,2,2,724,,7809
Balwyn North,4,1572000,9.2,3104,4,2,2,662,330,7809
Balwyn North,4,1500000,9.2,3104,3,2,2,610,,7809
Balwyn North,4,1400000,9.2,3104,4,2,1,283,,7809
Balwyn North,5,1750000,9.2,3104,5,3,2,705,365,7809
Balwyn North,4,1850000,9.2,3104,4,2,2,619,254,7809
Balwyn North,3,1480000,9.2,3104,3,1,2,992,,7809
Balwyn North,4,1400000,9.2,3104,4,2,2,714,,7809
Balwyn North,4,2130000,9.2,3104,4,3,2,1274,275,7809
Balwyn North,3,1050000,9.2,3104,3,2,2,244,,7809
Balwyn North,5,3690000,9.2,3104,4,4,2,624,154,7809
Balwyn North,4,1740000,9.2,3104,4,2,2,610,275,7809
Balwyn North,4,2575000,9.2,3104,4,3,2,657,355,7809
Balwyn North,4,1388800,9.2,3104,3,2,1,517,247,7809
Balwyn North,4,1702000,9.2,3104,4,2,2,715,,7809
Balwyn North,4,1800000,9.2,3104,4,2,4,587,165,7809
Balwyn North,4,2910000,9.2,3104,4,3,2,1070,247,7809
Balwyn North,2,1400000,9.2,3104,2,1,1,694,,7809
Balwyn North,2,860000,9.2,3104,2,2,2,204,,7809
Balwyn North,4,1670000,9.2,3104,4,3,2,689,,7809
Balwyn North,5,1500000,9.2,3104,3,1,1,800,,7809
Balwyn North,5,2200000,9.2,3104,5,3,2,900,355,7809
Balwyn North,4,1350000,9.2,3104,4,2,2,815,,7809
Balwyn North,5,2070000,9.2,3104,5,2,1,1138,,7809
Balwyn North,3,1300000,9.2,3104,3,1,2,464,,7809
Balwyn North,3,1700000,9.2,3104,3,2,3,763,168,7809
Balwyn North,3,1750000,9.2,3104,2,1,2,854,,7809
Balwyn North,3,980000,9.2,3104,3,1,1,542,,7809
Balwyn North,3,1230000,9.2,3104,3,3,1,310,188,7809
Balwyn North,7,2600000,9.2,3104,5,3,3,637,529,7809
Balwyn North,4,1950000,9.2,3104,3,3,2,665,232,7809
Balwyn North,5,1750000,9.2,3104,5,2,2,710,170,7809
Balwyn North,5,2000000,9.2,3104,5,2,2,1002,244,7809
Balwyn North,3,1480000,9.2,3104,3,1,4,605,116,7809
Balwyn North,4,3000000,9.2,3104,4,3,2,1247,50,7809
Balwyn North,3,1818000,9.2,3104,3,1,1,722,90,7809
Balwyn North,4,2170000,9.2,3104,4,2,2,1040,,7809
Balwyn North,4,2525000,9.2,3104,4,2,2,1235,196,7809
Balwyn North,4,3360000,9.2,3104,4,3,1,904,420,7809
Balwyn North,4,1620000,9.2,3104,4,2,1,654,,7809
Balwyn North,3,1903000,9.2,3104,3,1,2,713,720,7809
Balwyn North,4,1712000,9.2,3104,3,2,2,639,,7809
Balwyn North,4,1720000,9.2,3104,4,3,2,869,170,7809
Balwyn North,4,1670000,9.2,3104,4,1,4,1042,,7809
Balwyn North,2,1350000,9.2,3104,2,1,2,467,,7809
Balwyn North,4,1675000,9.2,3104,4,2,2,667,201,7809
Balwyn North,4,1680000,9.2,3104,4,3,1,362,200,7809
Balwyn North,3,1800000,9.2,3104,3,1,1,809,,7809
Balwyn North,4,1550000,9.2,3104,4,3,4,707,,7809
Balwyn North,5,4000000,9.2,3104,5,5,4,1364,518,7809
Balwyn North,3,2900000,9.2,3104,4,2,2,917,,7809
Balwyn North,4,2205000,9.2,3104,4,2,2,1010,250,7809
Balwyn North,3,1137000,9.2,3104,3,2,2,349,,7809
Balwyn North,3,2100000,9.2,3104,3,2,3,949,175,7809
Balwyn North,2,1389000,9.2,3104,2,1,4,701,,7809
Balwyn North,2,685000,9.2,3104,2,1,1,177,85,7809
Balwyn North,6,1900000,9.2,3104,6,1,6,691,5,7809
Balwyn North,3,1335000,9.2,3104,3,2,2,368,177,7809
Balwyn North,3,1600000,9.2,3104,3,2,2,760,,7809
Balwyn North,3,1830000,9.2,3104,3,2,2,493,,7809
Balwyn North,4,1900000,9.2,3104,4,2,4,587,165,7809
Balwyn North,5,1500000,9.2,3104,5,2,2,605,,7809
Balwyn North,2,735000,9.2,3104,2,1,1,1075,,7809
Balwyn North,2,1040000,9.2,3104,2,1,1,250,112,7809
Balwyn North,3,1520000,9.2,3104,3,1,2,622,,7809
Balwyn North,4,1250000,9.2,3104,4,2,2,644,153,7809
Balwyn North,6,1900000,9.2,3104,6,3,2,808,,7809
Balwyn North,5,1875000,9.2,3104,5,3,2,842,200,7809
Balwyn North,4,1530000,9.2,3104,4,2,2,701,198,7809
Balwyn North,4,1700000,9.2,3104,3,2,5,754,175,7809
Balwyn North,3,1238000,9.2,3104,3,2,2,186,,7809
Balwyn North,3,1320000,9.2,3104,3,1,0,635,,7809
Balwyn North,2,560000,9.2,3104,2,1,1,0,,7809
Balwyn North,3,1651000,9.2,3104,3,1,2,657,151,7809
Balwyn North,5,1920000,9.2,3104,5,3,2,900,355,7809
Balwyn North,5,1560000,9.2,3104,5,2,3,845,199,7809
Balwyn North,5,1550000,9.2,3104,7,2,0,942,,7809
Balwyn North,3,1038000,9.2,3104,3,2,1,207,144,7809
Balwyn North,5,1660000,9.2,3104,4,3,2,737,193,7809
Balwyn North,3,1260000,9.2,3104,3,2,2,458,,7809
Balwyn North,3,2000000,9.2,3104,3,1,2,75100,,7809
Balwyn North,4,2155000,9.2,3104,4,2,3,620,,7809
Balwyn North,3,1225000,9.2,3104,3,2,2,282,,7809
Balwyn North,4,2150000,9.2,3104,4,2,2,730,,7809
Balwyn North,3,1770000,9.2,3104,3,2,1,720,147,7809
Balwyn North,2,691500,9.2,3104,3,1,1,0,102,7809
Balwyn North,5,1836000,9.2,3104,4,2,2,939,,7809
Bentleigh,2,636000,13,3204,2,1,2,202,,6795
Bentleigh,2,1275000,13,3204,2,1,2,599,,6795
Bentleigh,3,875000,13,3204,3,1,2,348,121,6795
Bentleigh,3,895000,13,3204,3,2,2,362,,6795
Bentleigh,2,1550000,13,3204,2,1,4,730,,6795
Bentleigh,4,1420000,13,3204,4,1,4,786,,6795
Bentleigh,3,1425000,13,3204,3,2,2,613,143,6795
Bentleigh,2,851000,13,3204,2,1,1,140,250,6795
Bentleigh,3,1222500,13,3204,3,2,2,299,181,6795
Bentleigh,4,1260000,13,3204,4,2,2,793,,6795
Bentleigh,4,2700000,13,3204,4,3,2,628,,6795
Bentleigh,3,900000,13,3204,3,2,1,418,,6795
Bentleigh,3,1100000,13,3204,3,2,2,0,,6795
Bentleigh,7,1005000,13,3204,7,3,4,607,,6795
Bentleigh,3,1317500,13,3204,3,1,1,576,127,6795
Bentleigh,2,360000,13,3204,2,1,1,0,69,6795
Bentleigh,4,1435000,13,3204,3,3,2,291,212,6795
Bentleigh,3,1110000,13,3204,3,1,2,692,164,6795
Bentleigh,4,2435000,13,3204,3,2,2,795,250,6795
Bentleigh,3,1500000,13,3204,3,2,1,565,222,6795
Bentleigh,4,1300000,13,3204,4,2,2,697,194,6795
Bentleigh,2,855000,13,3204,2,1,1,298,,6795
Bentleigh,3,1125000,13,3204,3,1,2,584,116,6795
Bentleigh,3,1135000,13,3204,3,1,2,627,,6795
Bentleigh,3,867000,13,3204,3,2,1,578,,6795
Bentleigh,4,1328000,13,3204,3,2,2,610,112,6795
Bentleigh,3,1340000,13,3204,3,2,1,526,135,6795
Bentleigh,4,1155000,13,3204,4,3,2,271,205,6795
Bentleigh,3,1275000,13,3204,3,1,4,758,138,6795
Bentleigh,3,770000,13,3204,3,2,2,0,,6795
Bentleigh,2,855000,13,3204,2,1,1,296,103,6795
Bentleigh,3,1100000,13,3204,3,2,2,333,,6795
Bentleigh,2,650000,13,3204,2,1,1,116,92,6795
Bentleigh,4,1815000,13,3204,4,2,4,902,233,6795
Bentleigh,4,2255000,13,3204,4,3,2,557,353,6795
Bentleigh,3,1470000,13,3204,3,2,2,613,,6795
Bentleigh,2,420000,13,3204,2,1,0,1045,,6795
Bentleigh,2,855000,13,3204,2,2,3,226,475,6795
Bentleigh,4,1450000,13,3204,4,1,1,567,,6795
Bentleigh,3,1200000,13,3204,3,2,2,590,,6795
Bentleigh,4,1860000,13,3204,4,2,3,855,197,6795
Bentleigh,2,725000,13,3204,2,1,1,227,100,6795
Bentleigh,3,1293000,13,3204,3,1,1,632,108,6795
Bentleigh,3,1390000,13,3204,3,1,2,723,,6795
Bentleigh,3,1400000,13,3204,3,2,1,699,,6795
Bentleigh,3,1328000,13,3204,3,2,2,690,245,6795
Bentleigh,4,1247000,13,3204,4,2,3,354,255,6795
Bentleigh,3,1311000,13,3204,3,2,2,592,,6795
Bentleigh,3,1100000,13,3204,3,1,2,382,,6795
Bentleigh,3,1327500,13,3204,3,1,2,700,,6795
Bentleigh,4,1560000,13,3204,4,3,1,695,,6795
Bentleigh,3,1370000,13,3204,3,1,2,624,143,6795
Bentleigh,3,1100000,13,3204,3,1,2,632,,6795
Bentleigh,4,1385000,13,3204,4,2,1,576,,6795
Bentleigh,3,1275000,13,3204,3,2,2,309,,6795
Bentleigh,3,1095000,13,3204,3,2,1,581,170,6795
Bentleigh,2,797500,13,3204,2,1,2,321,,6795
Bentleigh,2,725000,13,3204,2,1,1,677,88,6795
Bentleigh,3,825000,13,3204,3,2,2,147,149,6795
Bentleigh,3,1235000,13,3204,3,2,2,0,160,6795
Bentleigh,5,1600000,13,3204,5,3,2,772,,6795
Bentleigh,3,1165000,13,3204,3,1,2,694,125,6795
Bentleigh,4,1355000,13,3204,4,2,3,591,,6795
Bentleigh,4,1910000,13,3204,4,2,4,736,284,6795
Bentleigh,3,1448000,13,3204,3,2,3,568,,6795
Bentleigh,2,820000,13,3204,2,1,3,336,109,6795
Bentleigh,3,895000,13,3204,3,1,2,0,,6795
Bentleigh,4,1041000,13,3204,4,2,1,292,,6795
Bentleigh,4,1430000,13,3204,4,2,2,611,168,6795
Bentleigh,2,910000,13,3204,2,1,2,274,96,6795
Bentleigh,4,2520000,13,3204,4,4,2,579,361,6795
Bentleigh,3,1350000,13,3204,3,1,1,617,,6795
Bentleigh,2,635000,13,3204,2,1,2,118,,6795
Bentleigh,3,1280000,13,3204,3,2,4,587,,6795
Bentleigh,5,1900000,13,3204,5,2,2,567,250,6795
Bentleigh,3,1230000,13,3204,3,1,2,676,,6795
Bentleigh,4,1150000,13,3204,4,2,2,384,766,6795
Bentleigh,4,1650000,13,3204,3,2,2,570,,6795
Bentleigh,2,670000,13,3204,2,2,1,123,90,6795
Bentleigh,2,680000,13,3204,2,1,1,83,107,6795
Bentleigh,4,1320000,13,3204,4,3,3,346,220,6795
Bentleigh,4,1380000,13,3204,4,1,2,580,,6795
Bentleigh,6,1900000,13,3204,6,3,2,708,275,6795
Bentleigh,3,1535000,13,3204,2,2,2,572,150,6795
Bentleigh,4,1281000,13,3204,3,1,5,594,150,6795
Bentleigh,3,1096000,13,3204,3,2,2,292,,6795
Bentleigh,5,1385000,13,3204,5,2,2,664,178,6795
Bentleigh,3,517500,13,3204,3,1,1,0,,6795
Bentleigh,4,1245000,13,3204,4,2,2,345,,6795
Bentleigh,2,503000,13,3204,2,1,1,0,,6795
Bentleigh,4,2620000,13,3204,4,4,2,579,361,6795
Bentleigh,2,760000,13,3204,2,1,1,192,,6795
Bentleigh,2,405000,13,3204,2,1,1,0,,6795
Bentleigh East,2,1410000,13.9,3165,2,1,2,768,,10969
Bentleigh East,3,760000,13.9,3165,3,1,2,287,,10969
Bentleigh East,2,825000,13.9,3165,2,2,1,176,125,10969
Bentleigh East,2,746000,13.9,3165,2,1,2,281,95,10969
Bentleigh East,1,580000,13.9,3165,1,1,1,105,,10969
Bentleigh East,5,1275000,13.9,3165,5,2,2,683,190,10969
Bentleigh East,3,1206000,13.9,3165,3,1,2,603,,10969
Bentleigh East,3,1115000,13.9,3165,3,2,2,297,,10969
Bentleigh East,4,1190000,13.9,3165,4,2,3,591,,10969
Bentleigh East,4,1270000,13.9,3165,4,2,1,0,,10969
Bentleigh East,3,1025000,13.9,3165,3,2,2,384,120,10969
Bentleigh East,3,740000,13.9,3165,3,2,1,258,,10969
Bentleigh East,4,1960000,13.9,3165,4,2,4,601,,10969
Bentleigh East,2,495000,13.9,3165,2,1,1,76,79,10969
Bentleigh East,2,570000,13.9,3165,2,1,1,145,,10969
Bentleigh East,4,1220000,13.9,3165,3,2,2,585,178,10969
Bentleigh East,3,885000,13.9,3165,3,1,2,565,110,10969
Bentleigh East,3,830000,13.9,3165,0,2,2,292,141,10969
Bentleigh East,4,1137500,13.9,3165,4,1,2,696,,10969
Bentleigh East,4,1100000,13.9,3165,4,2,2,633,,10969
Bentleigh East,3,1040000,13.9,3165,3,2,2,598,,10969
Bentleigh East,4,1210000,13.9,3165,3,3,2,291,222,10969
Bentleigh East,4,1160000,13.9,3165,3,2,2,321,180,10969
Bentleigh East,3,1215000,13.9,3165,3,2,3,730,110,10969
Bentleigh East,4,1200000,13.9,3165,4,2,2,619,191,10969
Bentleigh East,3,1050000,13.9,3165,3,2,2,627,140,10969
Bentleigh East,5,950000,13.9,3165,5,2,4,618,146,10969
Bentleigh East,2,380000,13.9,3165,3,2,1,0,78,10969
Bentleigh East,2,689000,13.9,3165,2,1,1,169,87,10969
Bentleigh East,3,1400000,13.9,3165,3,2,2,653,,10969
Bentleigh East,3,965000,13.9,3165,3,1,4,574,,10969
Bentleigh East,3,1338000,13.9,3165,3,2,2,610,177,10969
Bentleigh East,3,800000,13.9,3165,3,2,1,353,,10969
Bentleigh East,2,651000,13.9,3165,2,1,1,265,150,10969
Bentleigh East,3,920000,13.9,3165,3,1,3,583,,10969
Bentleigh East,3,1390000,13.9,3165,4,2,2,590,118,10969
Bentleigh East,2,495000,13.9,3165,2,1,1,96,,10969
Bentleigh East,1,370000,13.9,3165,1,1,1,0,,10969
Bentleigh East,3,1100000,13.9,3165,3,1,2,578,163,10969
Bentleigh East,4,1100000,13.9,3165,4,2,4,653,,10969
Bentleigh East,3,1355000,13.9,3165,0,1,2,818,,10969
Bentleigh East,4,1206000,13.9,3165,4,1,1,636,138,10969
Bentleigh East,2,486500,13.9,3165,2,1,1,0,75,10969
Bentleigh East,2,1010000,13.9,3165,3,1,1,597,,10969
Bentleigh East,3,899000,13.9,3165,3,1,1,583,,10969
Bentleigh East,4,1415000,13.9,3165,4,2,2,604,177,10969
Bentleigh East,4,1185000,13.9,3165,4,2,2,305,207,10969
Bentleigh East,4,1060000,13.9,3165,4,3,1,313,166,10969
Bentleigh East,2,716000,13.9,3165,2,1,2,212,,10969
Bentleigh East,3,1550000,13.9,3165,3,1,1,581,,10969
Bentleigh East,3,840000,13.9,3165,3,2,2,697,,10969
Bentleigh East,3,1110000,13.9,3165,3,1,4,612,,10969
Bentleigh East,3,1106000,13.9,3165,3,1,2,584,,10969
Bentleigh East,3,845000,13.9,3165,3,2,2,295,145,10969
Bentleigh East,3,860000,13.9,3165,3,2,1,254,117,10969
Bentleigh East,3,1208000,13.9,3165,3,1,1,747,,10969
Bentleigh East,3,921000,13.9,3165,3,2,2,167,140,10969
Bentleigh East,3,1165000,13.9,3165,3,1,1,732,,10969
Bentleigh East,3,1270000,13.9,3165,3,1,2,694,,10969
Bentleigh East,2,742500,13.9,3165,2,1,1,300,135,10969
Bentleigh East,3,920000,13.9,3165,3,2,2,578,120,10969
Bentleigh East,3,1307000,13.9,3165,3,2,4,684,,10969
Bentleigh East,4,1010000,13.9,3165,4,1,2,658,112,10969
Bentleigh East,2,702000,13.9,3165,2,1,1,591,102,10969
Bentleigh East,2,813000,13.9,3165,2,1,1,306,,10969
Bentleigh East,3,805000,13.9,3165,3,2,1,268,117,10969
Bentleigh East,3,880000,13.9,3165,2,1,3,660,,10969
Bentleigh East,4,1100000,13.9,3165,4,2,1,274,190,10969
Bentleigh East,3,1085000,13.9,3165,3,2,4,710,,10969
Bentleigh East,3,920000,13.9,3165,3,2,1,343,,10969
Bentleigh East,3,1050000,13.9,3165,3,1,4,726,131,10969
Bentleigh East,3,1560000,13.9,3165,3,1,2,841,,10969
Bentleigh East,4,800000,13.9,3165,4,2,2,601,,10969
Bentleigh East,2,722000,13.9,3165,2,2,1,201,79,10969
Bentleigh East,3,930000,13.9,3165,3,1,2,588,133,10969
Bentleigh East,3,921000,13.9,3165,3,2,1,291,119,10969
Bentleigh East,4,1035000,13.9,3165,3,1,2,610,160,10969
Bentleigh East,3,720000,13.9,3165,3,2,1,228,,10969
Bentleigh East,3,1185000,13.9,3165,3,1,2,618,,10969
Bentleigh East,4,1352000,13.9,3165,4,2,2,618,196,10969
Bentleigh East,4,1005000,13.9,3165,4,2,2,296,205,10969
Bentleigh East,2,761000,13.9,3165,2,1,2,282,,10969
Bentleigh East,5,1600000,13.9,3165,4,2,2,659,315,10969
Bentleigh East,3,1200000,13.9,3165,3,1,1,721,120,10969
Bentleigh East,3,780000,13.9,3165,3,2,2,421,126,10969
Bentleigh East,4,1250000,13.9,3165,4,2,2,314,231,10969
Bentleigh East,3,750000,13.9,3165,3,2,1,337,,10969
Bentleigh East,3,1300000,13.9,3165,3,1,4,746,,10969
Bentleigh East,5,1475000,13.9,3165,5,2,2,729,,10969
Bentleigh East,4,1110000,13.9,3165,4,2,2,583,176,10969
Bentleigh East,2,835000,13.9,3165,2,2,1,362,,10969
Bentleigh East,4,1690000,13.9,3165,4,2,2,700,165,10969
Bentleigh East,3,791000,13.9,3165,3,3,1,391,122,10969
Bentleigh East,3,900000,13.9,3165,3,1,3,780,140,10969
Bentleigh East,3,1189000,13.9,3165,4,2,2,337,,10969
Bentleigh East,3,825000,13.9,3165,3,1,1,642,,10969
Bentleigh East,3,1030000,13.9,3165,3,2,2,327,,10969
Bentleigh East,3,970000,13.9,3165,3,2,2,267,156,10969
